002192,融捷股份,18.24,0.20,1.11
002193,如意集团,8.76,0.00,0.00
002194,*ST凡谷,6.34,-0.08,-1.25
002195,二三四五,3.69,-0.02,-0.54
002196,方正电机,5.07,-0.03,-0.59
002197,证通电子,7.00,0.21,3.09
002198,嘉应制药,5.09,-0.15,-2.86
002199,东晶电子,9.17,-0.38,-3.98
002200,云投生态,5.60,-0.02,-0.36
002201,九鼎新材,6.33,-0.11,-1.71
002202,金风科技,9.99,-0.24,-2.35
002203,海亮股份,7.86,-0.09,-1.13
002204,大连重工,2.96,-0.04,-1.33
002205,国统股份,11.70,0.05,0.43
002206,海利得,3.81,0.00,0.00
002207,ST准油,4.47,0.01,0.22
002208,合肥城建,9.88,0.69,7.51
002209,达意隆,6.80,0.13,1.95
002210,飞马国际,3.67,0.02,0.55
002211,宏达新材,4.70,-0.11,-2.29
002212,南洋股份,11.12,0.12,1.09
002213,特尔佳,9.31,-0.89,-8.73
002214,大立科技,5.49,-0.07,-1.26
002215,诺普信,6.76,0.03,0.45
002216,三全食品,7.28,0.35,5.05
002217,合力泰,4.68,0.05,1.08
002218,拓日新能,2.75,0.00,0.00
002219,恒康医疗,3.44,0.10,2.99
002220,天宝食品,2.55,0.01,0.39
002221,东华能源,8.06,0.06,0.75
002222,福晶科技,9.76,0.00,0.00
002223,鱼跃医疗,19.61,0.09,0.46
002224,三力士,5.40,-0.01,-0.18
002225,濮耐股份,4.42,-0.04,-0.90
002226,江南化工,5.09,-0.02,-0.39
002227,奥特迅,10.17,0.00,0.00
002228,合兴包装,4.28,0.02,0.47
002229,鸿博股份,7.27,-0.18,-2.42
002230,科大讯飞,24.64,0.22,0.90
002231,奥维通信,6.82,-0.19,-2.71
002232,启明信息,6.79,0.08,1.19
002233,塔牌集团,10.06,0.02,0.20
002234,民和股份,11.45,-0.15,-1.29
002235,安妮股份,5.15,-0.01,-0.19
002236,大华股份,11.46,-0.03,-0.26
002237,恒邦股份,8.38,0.12,1.45
002238,天威视讯,6.50,0.08,1.25
002239,奥特佳,2.00,0.01,0.50
002240,威华股份,7.29,-0.04,-0.55
002241,歌尔股份,6.88,0.03,0.44
002242,九阳股份,16.01,-0.49,-2.97
002243,通产丽星,13.82,0.20,1.47
002244,滨江集团,3.98,0.15,3.92
002245,澳洋顺昌,3.88,0.00,0.00
002246,北化股份,6.61,0.00,0.00
002247,聚力文化,4.66,-0.04,-0.85
002248,华东数控,8.70,0.13,1.52
002249,大洋电机,3.30,-0.05,-1.49
002250,联化科技,9.43,0.18,1.95
002251,步步高,7.42,0.06,0.82
002252,上海莱士,8.01,-0.09,-1.11
002253,川大智胜,13.22,0.00,0.00
002254,泰和新材,10.84,0.11,1.03
002255,海陆重工,3.91,-0.01,-0.26
002256,兆新股份,2.95,0.00,0.00
002258,利尔化学,13.14,-0.46,-3.38
002259,ST升达,2.29,0.07,3.15
002260,*ST德奥,3.24,-0.08,-2.41
002261,拓维信息,4.22,-0.14,-3.21
002262,恩华药业,9.02,0.01,0.11
002263,*ST东南,1.67,0.05,3.09
002264,新华都,5.73,-0.02,-0.35
002265,西仪股份,9.02,0.34,3.92
002266,浙富控股,4.07,-0.03,-0.73
002267,陕天然气,7.39,-0.11,-1.47
002268,卫士通,17.86,-0.21,-1.16
002269,美邦服饰,2.31,0.02,0.87
002270,华明装备,4.63,0.42,9.98
002271,东方雨虹,12.95,-0.20,-1.52
002272,川润股份,4.00,-0.02,-0.50
002273,水晶光电,9.56,-0.09,-0.93
002274,华昌化工,5.07,-0.04,-0.78
002275,桂林三金,12.80,0.01,0.08
002276,万马股份,5.04,0.00,0.00
002277,友阿股份,3.16,0.04,1.28
002278,神开股份,6.64,0.07,1.07
002279,久其软件,7.11,-0.04,-0.56
002280,联络互动,3.87,-0.01,-0.26
002281,光迅科技,26.86,-0.01,-0.04
002282,博深工具,8.36,-0.02,-0.24
002283,天润曲轴,3.35,0.04,1.21
002284,亚太股份,4.25,0.02,0.47
002285,世联行,5.08,0.00,0.00
002286,保龄宝,5.46,-0.01,-0.18
002287,奇正藏药,25.02,0.27,1.09
002288,超华科技,4.51,-0.05,-1.10
002289,宇顺电子,4.87,-0.20,-3.94
002290,中科新材,9.63,-0.04,-0.41
002291,星期六,4.49,0.05,1.13
002292,奥飞娱乐,5.66,0.06,1.07
002293,罗莱生活,8.65,-0.02,-0.23
002294,信立泰,20.89,0.04,0.19
002295,精艺股份,7.73,0.08,1.05
002296,辉煌科技,5.10,-0.02,-0.39
002297,博云新材,5.96,0.00,0.00
002298,中电兴发,5.90,-0.05,-0.84
002299,圣农发展,16.54,-0.19,-1.14
002300,太阳电缆,5.41,-0.11,-1.99
002301,齐心集团,8.46,-0.14,-1.63
002302,西部建设,8.84,0.05,0.57
002303,美盈森,4.65,-0.03,-0.64
002304,洋河股份,94.72,2.22,2.40
002305,南国置业,2.88,-0.07,-2.37
002306,*ST云网,3.22,-0.04,-1.23
002307,北新路桥,5.34,0.02,0.38
002308,威创股份,4.45,-0.13,-2.84
002309,中利集团,8.34,0.09,1.09
002310,东方园林,6.96,0.01,0.14
002311,海大集团,23.17,0.87,3.90
002312,三泰控股,3.13,-0.01,-0.32
002313,日海智能,22.58,0.58,2.64
002314,南山控股,2.87,0.03,1.06
002315,焦点科技,11.81,-0.01,-0.08
002316,亚联发展,6.99,0.23,3.40
002317,众生药业,8.35,0.02,0.24
002318,久立特材,6.34,0.22,3.59
002319,乐通股份,15.29,0.01,0.07
002320,海峡股份,13.45,0.39,2.99
002321,华英农业,5.16,0.11,2.18
002322,理工环科,9.08,-0.27,-2.89
002324,普利特,9.99,-0.18,-1.77
002325,洪涛股份,2.91,0.00,0.00
002326,永太科技,6.99,-0.06,-0.85
002327,富安娜,7.51,0.19,2.60
002328,新朋股份,5.60,-0.16,-2.78
002329,皇氏集团,3.25,-0.04,-1.22
002330,得利斯,4.32,0.02,0.47
002331,皖通科技,8.96,-0.02,-0.22
002332,仙琚制药,6.13,0.08,1.32
002333,罗普斯金,5.86,0.53,9.94
002334,英威腾,4.28,0.06,1.42
002335,科华恒盛,15.07,-0.03,-0.20
002336,人人乐,6.29,-0.01,-0.16
002337,赛象科技,3.76,0.11,3.01
002338,奥普光电,11.11,0.16,1.46
002339,积成电子,6.12,-0.19,-3.01
002340,格林美,3.84,0.00,0.00
002341,新纶科技,11.88,-0.08,-0.67
002342,巨力索具,3.31,0.05,1.53
002343,慈文传媒,9.02,-0.19,-2.06
002344,海宁皮城,4.55,-0.01,-0.22
002345,潮宏基,4.47,-0.02,-0.45
002346,柘中股份,12.50,-0.15,-1.19
002347,泰尔股份,3.67,0.00,0.00
002348,高乐股份,3.08,-0.02,-0.65
002349,精华制药,5.73,0.07,1.24
002350,北京科锐,6.08,0.08,1.33
002351,漫步者,4.94,0.00,0.00
002352,顺丰控股,32.75,0.00,0.00
002353,杰瑞股份,15.00,-0.11,-0.73
002354,天神娱乐,5.24,0.13,2.54
002355,兴民智通,7.57,0.11,1.47
002356,赫美集团,7.36,-0.35,-4.54
002357,富临运业,5.49,-0.08,-1.44
002358,森源电气,17.80,0.75,4.40
002359,北讯集团,8.21,-0.20,-2.38
002360,同德化工,5.46,-0.05,-0.91
002361,神剑股份,3.64,0.02,0.55
002362,汉王科技,13.35,-0.01,-0.07
002363,隆基机械,4.76,0.02,0.42
002364,中恒电气,11.76,0.30,2.62
002365,永安药业,10.44,-0.08,-0.76
002366,台海核电,9.38,0.06,0.64
002367,康力电梯,5.57,0.12,2.20
002368,太极股份,23.20,-0.43,-1.82
002369,卓翼科技,7.40,-0.02,-0.27
002370,亚太药业,16.61,0.01,0.06
002371,北方华创,37.76,-0.30,-0.79
002372,伟星新材,15.51,0.23,1.51
002373,千方科技,11.12,-0.19,-1.68
002374,丽鹏股份,3.04,0.03,1.00
002375,亚厦股份,5.04,-0.04,-0.79
002376,新北洋,15.34,-0.36,-2.29
002377,国创高新,4.19,-0.01,-0.24
002378,章源钨业,4.72,-0.03,-0.63
002379,宏创控股,2.74,0.06,2.24
002380,科远股份,10.53,0.02,0.19
002381,双箭股份,6.70,0.04,0.60
002382,蓝帆医疗,14.86,0.06,0.41
002383,合众思壮,11.83,0.56,4.97
002384,东山精密,11.29,-0.26,-2.25
002385,大北农,3.20,0.01,0.31
002386,天原集团,5.35,-0.01,-0.19
002387,维信诺,7.62,0.14,1.87
002388,新亚制程,5.48,-0.18,-3.18
002389,航天彩虹,12.21,-0.12,-0.97
002390,信邦制药,4.09,-0.12,-2.85
002391,长青股份,10.55,-0.02,-0.19
002392,北京利尔,3.20,0.04,1.27
002393,力生制药,21.53,0.03,0.14
002394,联发股份,10.08,0.08,0.80
002395,双象股份,10.79,0.14,1.31
002396,星网锐捷,17.22,-0.27,-1.54
002397,梦洁股份,4.11,0.00,0.00
002398,建研集团,4.49,0.01,0.22
002399,海普瑞,23.05,0.00,0.00
002400,省广集团,2.96,0.07,2.42
002401,中远海科,8.97,0.01,0.11
002402,和而泰,6.18,-0.10,-1.59
002403,爱仕达,7.79,0.04,0.52
002404,嘉欣丝绸,5.35,-0.15,-2.73
002405,四维图新,14.11,0.08,0.57
002406,远东传动,5.29,-0.03,-0.56
002407,多氟多,10.96,-0.18,-1.62
002408,齐翔腾达,6.84,0.52,8.23
002409,雅克科技,13.87,-0.23,-1.63
002410,广联达,20.81,-0.32,-1.51
002411,延安必康,21.08,0.09,0.43
002412,汉森制药,14.21,-0.06,-0.42
002413,雷科防务,5.35,0.02,0.38
002414,高德红外,21.55,0.87,4.21
002415,海康威视,25.76,-0.04,-0.16
002416,爱施德,5.88,-0.13,-2.16
002417,深南股份,8.86,-0.53,-5.64
002418,康盛股份,3.08,-0.12,-3.75
002419,天虹股份,10.97,0.18,1.67
002420,毅昌股份,3.29,0.00,0.00
002421,达实智能,3.92,-0.19,-4.62
002422,科伦药业,20.65,0.08,0.39
002423,中原特钢,8.76,0.25,2.94
002424,贵州百灵,8.75,-0.09,-1.02
002425,凯撒文化,5.88,0.05,0.86
002426,胜利精密,2.32,0.00,0.00
002427,*ST尤夫,13.62,-0.01,-0.07
002428,云南锗业,5.00,0.00,0.00
002429,兆驰股份,1.90,0.00,0.00
002430,杭氧股份,9.35,0.18,1.96
002431,棕榈股份,3.57,0.00,0.00
002432,九安医疗,5.14,-0.06,-1.15
002433,太安堂,4.69,0.03,0.64
002434,万里扬,6.59,0.01,0.15
002435,长江润发,5.29,0.05,0.95
002436,兴森科技,4.52,-0.04,-0.88
002437,誉衡药业,2.80,-0.03,-1.06
002438,江苏神通,5.73,0.02,0.35
002439,启明星辰,20.56,-0.14,-0.68
002440,闰土股份,9.00,-0.03,-0.33
002441,众业达,6.66,0.03,0.45
002442,龙星化工,7.56,-0.32,-4.06
002443,金洲管道,5.31,0.02,0.38
002444,巨星科技,9.48,0.18,1.94
002445,ST中南,1.96,0.00,0.00
002446,盛路通信,7.91,-0.13,-1.62
002447,晨鑫科技,2.93,0.05,1.74
002448,中原内配,5.38,-0.01,-0.19
002449,国星光电,10.38,0.11,1.07
002450,康得新,7.64,0.09,1.19
002451,摩恩电气,12.17,-0.20,-1.62
002452,长高集团,3.46,-0.04,-1.14
002453,华软科技,5.20,-0.04,-0.76
002454,松芝股份,4.09,0.03,0.74
002455,百川股份,5.03,-0.01,-0.20
002456,欧菲科技,9.19,0.17,1.88
002457,青龙管业,8.04,0.02,0.25
002458,益生股份,14.35,-0.62,-4.14
002459,天业通联,8.37,-0.07,-0.83
002460,赣锋锂业,22.08,0.09,0.41
002461,珠江啤酒,4.40,-0.04,-0.90
002462,嘉事堂,14.45,0.38,2.70
002463,沪电股份,7.17,0.06,0.84
002464,众应互联,8.70,0.10,1.16
002465,海格通信,7.80,0.19,2.50
002466,天齐锂业,29.32,-0.18,-0.61
002467,二六三,5.06,-0.11,-2.13
002468,申通快递,16.45,-0.16,-0.96
002469,三维工程,3.84,0.03,0.79
002470,金正大,6.32,0.00,0.00
002471,中超控股,2.68,-0.02,-0.74
002472,双环传动,5.71,0.05,0.88
002473,*ST圣莱,6.58,-0.10,-1.50
002474,榕基软件,6.20,-0.02,-0.32
002475,立讯精密,14.06,0.10,0.72
002476,宝莫股份,4.46,0.06,1.36
002477,雏鹰农牧,1.50,-0.04,-2.60
002478,常宝股份,4.60,0.00,0.00
002479,富春环保,4.33,0.04,0.93
002480,新筑股份,4.88,0.23,4.95
002481,双塔食品,2.80,0.00,0.00
002482,广田集团,5.79,0.09,1.58
002483,润邦股份,3.65,-0.07,-1.88
002484,江海股份,6.16,0.43,7.50
002485,希努尔,7.59,0.41,5.71
002486,嘉麟杰,3.82,0.07,1.87
002487,大金重工,3.34,-0.03,-0.89
002488,金固股份,6.63,0.03,0.45
002489,浙江永强,2.64,0.00,0.00
002490,山东墨龙,4.21,-0.04,-0.94
002491,通鼎互联,7.88,-0.29,-3.55
002492,恒基达鑫,5.38,0.01,0.19
002493,荣盛石化,10.09,0.25,2.54
002494,华斯股份,6.08,-0.10,-1.62
002495,佳隆股份,3.15,0.02,0.64
002496,ST辉丰,1.92,0.09,4.92
002497,雅化集团,6.64,0.04,0.61
002498,汉缆股份,1.99,0.00,0.00
002499,科林环保,7.40,-0.18,-2.37
002500,山西证券,5.92,0.07,1.20
002501,利源精制,2.83,0.01,0.35
002502,骅威文化,3.94,-0.04,-1.01
002503,搜于特,2.35,0.01,0.43
002504,弘高创意,3.65,0.15,4.29
002505,大康农业,1.62,0.03,1.89
002506,协鑫集成,5.00,-0.01,-0.20
002507,涪陵榨菜,21.60,-0.13,-0.60
002508,老板电器,20.19,-0.21,-1.03
002509,天广中茂,2.37,0.08,3.49
002510,天汽模,3.59,-0.01,-0.28
002511,中顺洁柔,8.52,-0.18,-2.07
002512,达华智能,5.31,-0.16,-2.93
002513,蓝丰生化,6.50,-0.06,-0.91
002514,宝馨科技,5.33,-0.06,-1.11
002515,金字火腿,4.19,0.05,1.21
002516,旷达科技,2.84,-0.01,-0.35
002517,恺英网络,3.71,0.07,1.92
002518,科士达,7.20,0.05,0.70
002519,银河电子,3.49,-0.04,-1.13
002520,日发精机,7.23,0.08,1.12
002521,齐峰新材,5.57,-0.01,-0.18
002522,浙江众成,4.89,0.04,0.82
002523,天桥起重,2.95,0.01,0.34
002524,光正集团,4.59,-0.07,-1.50
002526,山东矿机,1.88,0.02,1.08
002527,新时达,5.36,-0.03,-0.56
002528,英飞拓,3.64,0.00,0.00
002529,海源复材,6.79,0.04,0.59
002530,金财互联,6.59,-0.65,-8.98
002531,天顺风能,4.45,0.19,4.46
002532,新界泵业,4.94,-0.02,-0.40
002533,金杯电工,4.41,0.08,1.85
002534,杭锅股份,5.35,0.03,0.56
002535,林州重机,3.22,0.01,0.31
002536,西泵股份,9.27,-0.23,-2.42
002537,海联金汇,10.25,-0.14,-1.35
002538,司尔特,4.83,0.01,0.21
002539,云图控股,4.10,0.01,0.24
002540,亚太科技,4.62,-0.04,-0.86
002541,鸿路钢构,7.02,0.04,0.57
002542,中化岩土,4.30,0.02,0.47
002543,万和电气,12.85,0.17,1.34
002544,杰赛科技,10.82,-0.23,-2.08
002545,东方铁塔,5.86,-0.04,-0.68
002546,新联电子,3.77,-0.03,-0.79
002547,春兴精工,5.29,-0.29,-5.20
002548,金新农,6.69,-0.04,-0.59
002549,凯美特气,5.41,0.12,2.27
002550,千红制药,3.80,0.06,1.60
002551,尚荣医疗,4.60,-0.04,-0.86
002552,*ST宝鼎,5.12,0.11,2.20
002553,南方轴承,5.17,-0.01,-0.19
002554,惠博普,2.71,-0.01,-0.37
002555,三七互娱,9.44,-0.11,-1.15
002556,辉隆股份,5.11,-0.05,-0.97
002557,洽洽食品,19.04,0.64,3.48
002558,巨人网络,19.37,-0.05,-0.26
002559,亚威股份,6.57,-0.01,-0.15
002560,通达股份,5.37,0.29,5.71
002561,徐家汇,7.70,0.07,0.92
002562,兄弟科技,4.25,0.02,0.47
002563,森马服饰,8.92,0.10,1.13
002564,天沃科技,5.02,-0.02,-0.40
002565,顺灏股份,3.77,0.02,0.53
002566,益盛药业,5.74,0.00,0.00
002567,唐人神,5.67,0.01,0.18
002568,百润股份,9.14,0.49,5.66
002569,步森股份,9.55,0.18,1.92
002570,*ST因美,4.96,0.05,1.02
002571,德力股份,5.23,-0.24,-4.39
002572,索菲亚,16.75,-0.16,-0.95
002573,清新环境,7.22,-0.06,-0.82
002574,明牌珠宝,4.93,-0.04,-0.80
002575,群兴玩具,7.55,0.69,10.06
002576,通达动力,10.03,0.36,3.72
002577,雷柏科技,9.74,-0.03,-0.31
002578,闽发铝业,3.34,0.04,1.21
002579,中京电子,8.59,0.03,0.35
002580,圣阳股份,5.06,0.05,1.00
002581,未名医药,6.46,0.00,0.00
002582,好想你,7.52,0.03,0.40
002583,海能达,7.89,-0.23,-2.83
002584,西陇科学,6.03,-0.12,-1.95
002585,双星新材,5.10,0.08,1.59
002586,围海股份,4.52,0.03,0.67
002587,奥拓电子,4.86,0.01,0.21
002588,史丹利,3.89,0.02,0.52
002589,瑞康医药,6.97,0.24,3.57
002590,万安科技,6.36,0.13,2.09
002591,恒大高新,6.80,0.12,1.80
002592,八菱科技,23.40,0.31,1.34
002593,日上集团,3.04,-0.01,-0.33
002594,比亚迪,51.00,0.16,0.31
002595,豪迈科技,16.00,-0.02,-0.12
002596,海南瑞泽,5.99,0.30,5.27
002597,金禾实业,15.89,0.15,0.95
002598,山东章鼓,6.78,0.08,1.19
002599,盛通股份,9.80,0.10,1.03
002600,领益智造,2.50,0.02,0.81
002601,龙蟒佰利,12.30,0.00,0.00
002602,世纪华通,20.65,0.55,2.74
002603,以岭药业,10.46,-0.09,-0.85
002604,*ST龙力,1.66,-0.04,-2.35
002605,姚记扑克,7.51,0.19,2.60
002606,大连电瓷,6.56,-0.24,-3.53
002607,亚夏汽车,7.20,0.13,1.84
002608,江苏国信,7.65,0.41,5.66
002609,捷顺科技,5.54,0.04,0.73
002610,爱康科技,1.57,0.00,0.00
002611,东方精工,3.75,0.00,0.00
002612,朗姿股份,8.78,-0.07,-0.79
002613,北玻股份,2.66,-0.01,-0.37
002614,奥佳华,15.95,0.37,2.37
002615,哈尔斯,4.83,-0.08,-1.63
002616,长青集团,7.30,0.05,0.69
002617,露笑科技,3.98,0.01,0.25
002618,丹邦科技,13.77,0.20,1.47
002619,艾格拉斯,3.37,0.06,1.81
002620,瑞和股份,5.83,0.06,1.04
002621,三垒股份,16.94,0.09,0.53
002622,融钰集团,3.06,-0.03,-0.97
002623,亚玛顿,15.32,0.23,1.52
002624,完美世界,27.85,0.52,1.90
002625,光启技术,9.90,0.08,0.81
002626,金达威,12.02,-0.06,-0.50
002627,宜昌交运,6.39,0.01,0.16
002628,成都路桥,4.57,0.01,0.22
002629,仁智股份,3.92,-0.10,-2.49
002630,华西能源,2.85,-0.01,-0.35
002631,德尔未来,6.44,-0.09,-1.38
002632,道明光学,6.93,0.01,0.14
002633,申科股份,8.12,0.17,2.14
002634,棒杰股份,4.94,0.09,1.86
002635,安洁科技,11.33,-0.20,-1.73
002636,金安国纪,7.13,-0.01,-0.14
002637,赞宇科技,7.14,-0.01,-0.14
002638,勤上股份,2.57,0.01,0.39
002639,雪人股份,5.33,-0.11,-2.02
002640,跨境通,10.80,-0.04,-0.37
002641,永高股份,3.26,0.01,0.31
002642,荣之联,6.44,0.00,0.00
002643,万润股份,10.12,0.20,2.02
002644,佛慈制药,7.81,0.00,0.00
002645,华宏科技,7.12,-0.03,-0.42
002646,青青稞酒,10.71,-0.04,-0.37
002647,仁东控股,14.44,0.56,4.03
002648,卫星石化,9.67,-0.03,-0.31
002649,博彦科技,7.33,-0.06,-0.81
002650,加加食品,3.60,0.00,0.00
002651,利君股份,4.09,0.02,0.49
002652,扬子新材,3.86,0.01,0.26
002653,海思科,11.89,1.08,9.99
002654,万润科技,3.95,0.01,0.25
002655,共达电声,6.53,0.17,2.67
002656,摩登大道,6.20,-0.43,-6.49
002657,中科金财,12.56,0.03,0.24
002658,雪迪龙,7.10,0.00,0.00
002659,凯文教育,8.39,-0.10,-1.18
002660,茂硕电源,5.91,0.04,0.68
002661,克明面业,12.34,-0.06,-0.48
002662,京威股份,3.77,-0.03,-0.79
002663,普邦股份,2.47,-0.01,-0.40
002664,长鹰信质,12.28,-0.25,-2.00
002665,首航节能,2.81,0.11,4.07
002666,德联集团,3.85,0.02,0.52
002667,鞍重股份,6.56,-0.06,-0.91
002668,奥马电器,4.87,-0.13,-2.60
002669,康达新材,10.14,0.01,0.10
002670,国盛金控,10.08,0.12,1.20
002671,龙泉股份,4.10,0.05,1.23
002672,东江环保,11.44,0.23,2.05
002673,西部证券,7.67,0.09,1.19
002674,兴业科技,7.59,-0.01,-0.13
002675,东诚药业,7.87,-0.24,-2.96
002676,顺威股份,2.86,-0.03,-1.04
002677,浙江美大,9.97,-0.05,-0.50
002678,珠江钢琴,5.72,-0.06,-1.04
002679,福建金森,17.25,0.07,0.41
002681,奋达科技,3.66,0.04,1.10
002682,龙洲股份,4.30,-0.03,-0.69
002683,宏大爆破,8.23,-0.03,-0.36
002684,猛狮科技,6.31,-0.27,-4.10
002685,华东重机,4.92,-0.07,-1.40
002686,亿利达,6.97,0.14,2.05
002687,乔治白,6.19,-0.10,-1.59
002688,金河生物,4.46,0.02,0.45
002689,远大智能,3.27,-0.03,-0.91
002690,美亚光电,21.28,0.68,3.30
002691,冀凯股份,7.39,0.15,2.07
002692,睿康股份,3.99,-0.06,-1.48
002693,双成药业,3.89,-0.02,-0.51
002694,顾地科技,4.18,-0.03,-0.71
002695,煌上煌,9.94,-0.14,-1.39
002696,百洋股份,8.96,0.00,0.00
002697,红旗连锁,5.13,0.01,0.20
002698,博实股份,8.89,-0.01,-0.11
002699,美盛文化,5.48,-0.07,-1.26
002700,新疆浩源,9.90,0.08,0.81
002701,奥瑞金,5.06,-0.02,-0.39
002702,海欣食品,3.99,-0.02,-0.50
002703,浙江世宝,4.19,-0.20,-4.56
002705,新宝股份,9.18,0.02,0.22
002706,良信电器,6.17,0.18,3.01
002707,众信旅游,6.32,0.04,0.64
002708,光洋股份,7.62,-0.17,-2.18
002709,天赐材料,21.66,-0.13,-0.60
002711,欧浦智网,3.89,0.13,3.46
002712,思美传媒,5.97,-0.04,-0.67
002713,东易日盛,15.68,-0.12,-0.76
002714,牧原股份,28.75,0.38,1.34
002715,登云股份,16.55,-0.05,-0.30
002716,金贵银业,6.13,0.13,2.17
002717,岭南股份,8.91,0.09,1.02
002718,友邦吊顶,27.60,-0.03,-0.11
002719,麦趣尔,10.88,-0.03,-0.27
002721,金一文化,6.38,0.06,0.95
002722,金轮股份,14.20,-0.62,-4.18
002723,金莱特,9.02,-0.17,-1.85
002724,海洋王,5.21,0.07,1.36
002725,跃岭股份,8.00,0.19,2.43
002726,龙大肉食,7.91,0.17,2.20
002727,一心堂,17.78,-0.32,-1.77
002728,特一药业,13.12,0.07,0.54
002729,好利来,20.60,0.18,0.88
002730,电光科技,6.76,-0.27,-3.84
002731,萃华珠宝,17.30,0.05,0.29
002732,燕塘乳业,17.11,-0.34,-1.95
002733,雄韬股份,10.25,0.15,1.49
002734,利民股份,10.24,0.02,0.20
002735,王子新材,21.55,0.08,0.37
002736,国信证券,8.37,0.19,2.32
002737,葵花药业,14.78,-0.24,-1.60
002738,中矿资源,14.54,0.40,2.83
002739,万达电影,21.83,0.57,2.68
002740,爱迪尔,5.23,-0.02,-0.38
002741,光华科技,15.85,0.03,0.19
002742,三圣股份,8.24,0.02,0.24
002743,富煌钢构,5.83,0.03,0.52
002745,木林森,11.29,-0.45,-3.83
002746,仙坛股份,13.68,-0.12,-0.87
002747,埃斯顿,8.51,-0.18,-2.07
002748,世龙实业,7.05,-0.05,-0.70
002749,国光股份,17.35,-0.15,-0.86
002750,龙津药业,5.60,-0.02,-0.36
002751,易尚展示,21.48,-0.56,-2.54
002752,昇兴股份,7.25,-0.04,-0.55
002753,永东股份,9.02,0.10,1.12
002755,东方新星,13.00,0.00,0.00
002756,永兴特钢,11.92,-0.09,-0.75
002757,南兴装备,28.40,-0.05,-0.18
002758,华通医药,7.17,-0.11,-1.51
002759,天际股份,7.94,0.09,1.15
002760,凤形股份,14.80,-0.75,-4.82
002761,多喜爱,18.17,0.69,3.95
002762,金发拉比,5.18,-0.03,-0.58
002763,汇洁股份,8.01,0.02,0.25
002765,蓝黛传动,6.24,0.08,1.30
002766,索菱股份,5.46,0.02,0.37
002767,先锋电子,14.10,-0.07,-0.49
002768,国恩股份,22.30,1.50,7.21
002769,普路通,10.14,0.39,4.00
002770,科迪乳业,2.79,-0.05,-1.76
002771,真视通,11.04,-0.21,-1.87
002772,众兴菌业,6.47,0.02,0.31
002773,康弘药业,34.07,-0.33,-0.96
002774,快意电梯,8.10,0.03,0.37
002775,文科园林,6.00,0.00,0.00
002776,柏堡龙,16.26,0.14,0.87
002777,久远银海,23.58,0.12,0.51
002778,高科石化,17.46,-1.91,-9.86
002779,中坚科技,16.23,-0.01,-0.06
002780,三夫户外,12.63,-0.20,-1.56
002781,奇信股份,14.41,0.09,0.63
002782,可立克,10.98,0.09,0.83
002783,凯龙股份,6.43,0.02,0.31
002786,银宝山新,6.09,0.08,1.33
002787,华源控股,6.60,0.01,0.15
002788,鹭燕医药,12.62,0.10,0.80
002789,建艺集团,16.31,0.05,0.31
002790,瑞尔特,10.59,-0.02,-0.19
002791,坚朗五金,9.86,0.06,0.61
002792,通宇通讯,30.62,-0.33,-1.07
002793,东音股份,10.20,0.10,0.99
002795,永和智控,15.19,-0.20,-1.30
002796,世嘉科技,34.64,0.49,1.43
002797,第一创业,5.42,0.13,2.46
002798,帝欧家居,13.41,0.17,1.28
002799,环球印务,12.03,0.01,0.08
002800,天顺股份,16.57,-0.24,-1.43
002801,微光股份,21.23,0.02,0.09
002802,洪汇新材,20.86,0.00,0.00
002803,吉宏股份,14.75,0.01,0.07
002805,丰元股份,14.70,-0.45,-2.97
002806,华锋股份,18.35,-1.29,-6.57
002807,江阴银行,5.08,0.05,0.99
002808,恒久科技,12.80,0.10,0.79
002809,红墙股份,15.10,-0.08,-0.53
002810,山东赫达,17.83,0.33,1.89
002811,亚泰国际,18.00,0.53,3.03
002812,恩捷股份,49.41,0.13,0.26
002813,路畅科技,25.91,1.70,7.02
002815,崇达技术,14.61,-0.21,-1.42
002816,和科达,14.99,-0.10,-0.66
002817,黄山胶囊,17.20,0.20,1.18
002818,富森美,20.79,0.16,0.78
002819,东方中科,20.90,0.17,0.82
002820,桂发祥,12.14,0.14,1.17
002821,凯莱英,67.85,1.46,2.20
002822,中装建设,5.18,0.09,1.77
002823,凯中精密,10.31,-0.05,-0.48
002824,和胜股份,9.13,-0.68,-6.93
002825,纳尔股份,13.88,-0.22,-1.56
002826,易明医药,10.22,-0.06,-0.58
002827,高争民爆,13.91,0.01,0.07
002828,贝肯能源,11.70,-0.38,-3.15
002829,星网宇达,18.00,0.53,3.03
002830,名雕股份,15.23,-0.36,-2.31
002831,裕同科技,40.06,-0.65,-1.60
002832,比音勒芬,33.40,0.65,1.98
002833,弘亚数控,34.00,0.63,1.89
002835,同为股份,7.14,-0.06,-0.83
002836,新宏泽,11.38,0.21,1.88
002837,英维克,15.34,-0.96,-5.89
002838,道恩股份,17.53,0.08,0.46
002839,张家港行,5.35,0.09,1.71
002840,华统股份,13.07,0.08,0.62
002841,视源股份,56.90,-0.55,-0.96
002842,翔鹭钨业,15.11,0.01,0.07
002843,泰嘉股份,12.05,-0.19,-1.55
002845,同兴达,17.29,0.60,3.59
002846,英联股份,10.71,-0.20,-1.83
002847,盐津铺子,21.50,-0.62,-2.80
002848,高斯贝尔,11.69,-0.45,-3.71
002849,威星智能,14.12,-0.27,-1.88
002850,科达利,18.45,0.67,3.77
